"행정구역별(읍면동)",2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"동부",780638,30720,40080,39182,45759,50386,47284,42542,57819,58596,69625,69649,65331,53266,36536,28488,21955,13630,7069,2162,525,34,779959,28155,39361,39870,41731,50294,49731,42414,54599,59122,67098,69857,64273,56496,39309,30192,22105,14736,7347,2635,557,77
"목포시",228876,8128,12144,11761,13148,14788,12283,11502,17318,17984,20412,18678,18334,16207,11291,9688,7527,4565,2248,679,182,9,224509,7035,11460,11804,12075,14892,12357,10754,15721,17731,19698,18610,17668,16798,12011,9878,7688,4975,2311,835,179,29
"여수시",270283,9779,12030,11810,13641,14925,15701,14345,18672,18855,22900,23087,23908,20983,15889,12614,10145,6311,3381,1033,251,23,271505,8955,12042,11918,12602,15129,16557,14356,17791,19026,22199,23258,23345,22026,16969,13533,10022,6807,3448,1207,278,37
"순천시",270202,10559,13541,13712,16139,18209,16182,14174,18700,19128,23597,24369,23076,18006,12198,9554,8395,6102,3281,1019,237,24,272449,9942,13602,14049,14699,17707,17365,14506,18040,19550,22861,24582,22999,19713,13103,10274,8203,6263,3476,1211,263,41
"나주시",112101,4974,5305,4332,5371,6274,6618,6679,8389,7757,7857,7809,8501,8055,6041,5487,5482,4007,2227,734,184,18,113293,4631,5422,4602,5090,6120,6941,6794,8006,8032,7829,7863,8280,8646,6375,5617,5418,4212,2331,860,199,25
"광양시",143656,6343,7732,7271,8107,8261,8775,8242,10711,10566,13113,15230,12246,8909,5681,4081,3513,2836,1445,474,114,6,143928,5778,7564,7489,7241,8208,9069,8149,10186,10750,12422,15412,12587,9804,6232,4521,3386,2898,1578,530,117,7
"담양군",43804,1078,1206,1219,2386,2511,2183,1774,2000,2063,2898,3403,4119,3887,3169,2917,3058,2312,1133,378,93,17,44201,1055,1174,1225,2150,2498,2277,1717,1939,2029,2797,3490,4082,4336,3348,3070,2913,2390,1178,427,89,17
"곡성군",27858,536,677,781,1594,1805,1161,814,1064,1243,1787,2085,2450,2410,1980,1982,2200,1946,949,326,62,6,27349,434,650,790,1479,1642,1146,805,988,1189,1695,2076,2325,2546,2046,2067,2050,1928,1045,360,80,8
"구례군",23836,492,697,751,707,876,813,730,1014,1177,1657,2027,2339,2269,1865,1769,1989,1556,789,261,54,X,23907,441,687,754,745,851,815,676,927,1127,1548,2014,2255,2438,1973,1867,1911,1639,831,334,65,9
"고흥군",60332,1200,1438,1621,1680,1991,2067,1769,2199,2595,3651,4329,5585,6051,5542,5321,5608,4329,2399,739,193,25,60045,1168,1384,1627,1689,1902,1944,1737,2081,2584,3413,4312,5252,6303,5736,5563,5359,4499,2400,860,193,39
"보성군",38339,897,1016,1087,1594,1387,1316,1203,1463,1663,2374,2817,3419,3672,3159,3052,3322,2740,1539,482,111,26,37888,769,977,1172,1356,1372,1231,1155,1327,1695,2162,2809,3278,3819,3267,3161,3153,2858,1603,586,118,20
"화순군",59671,1474,2117,2468,3438,3218,2853,2122,2806,3403,4854,5131,5369,4711,3567,3493,3792,2878,1428,425,107,17,60247,1361,2057,2448,2994,3423,2909,2131,2591,3359,4654,5383,5395,5175,3824,3581,3748,3010,1549,519,120,16
"장흥군",35494,930,1120,1122,1304,1429,1403,1310,1710,1687,2391,2799,3273,3268,2626,2548,2675,2235,1211,358,85,10,35273,862,1128,1177,1217,1423,1340,1264,1553,1670,2261,2761,3113,3475,2751,2630,2539,2287,1284,443,85,10
"강진군",32805,899,1010,1185,1341,1308,1265,1153,1423,1526,2084,2457,3028,3106,2492,2518,2539,2076,1040,292,61,X,32778,758,995,1225,1302,1332,1294,1095,1333,1509,2048,2399,2919,3291,2567,2584,2414,2178,1089,374,69,X
"해남군",65175,2237,2103,2172,2211,2562,2560,2558,3255,3518,4442,5129,5930,6085,4925,4780,4814,3515,1751,485,131,12,65223,1975,2090,2243,2195,2600,2626,2476,3032,3488,4348,5150,5762,6484,5069,4868,4669,3698,1751,573,109,17
"영암군",57476,1942,2122,2014,2619,3335,3205,3242,3916,3783,4441,4679,4792,4185,3140,2964,3116,2371,1209,320,75,6,57076,1678,2037,2025,2459,3592,3183,3032,3698,3737,4313,4680,4792,4386,3290,2994,3016,2399,1302,371,86,6
"무안군",81789,2872,4352,4137,5380,6702,4091,3923,5841,5903,6148,5756,5725,5200,4188,3842,3598,2460,1208,378,73,12,84637,2953,4638,4645,4747,6158,4456,4197,6093,6468,6394,6136,5780,5610,4451,3953,3525,2566,1311,450,90,16
"함평군",30556,654,830,878,1471,1224,1206,1075,1220,1424,1897,2370,2752,2855,2354,2375,2622,2009,965,295,72,8,30156,604,764,950,1296,1205,1192,997,1180,1340,1858,2287,2641,2984,2447,2416,2447,2094,1025,352,70,7
"영광군",50004,1907,1767,1787,2235,2096,2369,2294,2635,2772,3625,3888,4332,4207,3432,3349,3448,2451,1001,309,87,13,50196,2042,1709,1896,2035,2087,2368,2353,2598,2757,3485,3841,4190,4393,3565,3476,3306,2481,1162,351,94,7
"장성군",42193,1397,1543,1429,2022,1718,2419,1757,2283,2304,2959,3179,3669,3429,2750,2726,2928,2229,1050,318,73,11,41443,1216,1472,1456,1740,1734,2339,1715,2053,2269,2798,3196,3531,3583,2881,2832,2728,2258,1175,374,82,11
"완도군",48366,1529,1794,1578,1523,1706,2294,2264,2805,2783,3322,3528,4330,4285,3452,3528,3560,2492,1205,295,84,9,48269,1439,1725,1643,1437,1670,2397,2177,2642,2907,3183,3620,4012,4466,3628,3504,3474,2673,1212,366,82,12
"진도군",29295,815,935,959,936,1121,1604,1270,1488,1535,1887,2192,2619,2616,2085,2196,2364,1650,760,219,40,X,29297,704,955,965,883,1086,1592,1308,1397,1529,1920,2178,2459,2821,2125,2190,2295,1781,808,245,46,10
"신안군",35432,788,877,738,872,1112,1492,1424,1635,1688,2246,2794,3508,3587,2952,2992,3054,2282,1058,272,55,6,35138,689,862,774,810,1009,1356,1299,1510,1691,2142,2729,3430,3738,3155,3010,3013,2413,1114,324,63,7
"경상북도",2668154,90733,109118,105725,133650,164796,151259,143954,180096,176851,210989,220540,234911,211954,159098,119058,113723,84217,40928,13401,2812,341,2644757,81604,108372,106715,120322,158436,149097,139326,168255,176603,204225,221464,228605,224079,171491,127172,109622,86044,45238,14643,3051,393
"읍부",606582,20379,25340,25175,34194,41489,34282,32671,41646,41850,50477,50566,51687,44807,33055,25092,23769,17855,8578,3000,599,71,617590,18893,26019,25864,30196,40738,34577,32843,40465,43296,50350,52820,52390,49120,36613,27417,23545,18658,9773,3241,682,90
"면부",651493,15584,15700,14716,17775,26676,28845,28588,31518,29368,37465,48900,64430,67885,57537,46752,50877,40940,20124,6319,1332,162,628901,13812,14791,14591,16052,22623,25938,26112,28020,27857,34637,46547,60728,70102,60380,48679,47348,40486,21811,6833,1383,171
"동부",1410079,54770,68078,65834,81681,96631,88132,82695,106932,105633,123047,121074,118794,99262,68506,47214,39077,25422,12226,4082,881,108,1398266,48899,67562,66260,74074,95075,88582,80371,99770,105450,119238,122097,115487,104857,74498,51076,38729,26900,13654,4569,986,132
"포항시",502064,18347,23455,22176,24519,28224,28478,26866,36539,35426,42727,44386,46723,42951,29551,19629,15475,9716,4796,1680,361,39,501109,16374,23480,22488,22903,28302,28785,26537,34543,35582,40919,44310,45197,44529,32660,21222,15463,10329,5238,1815,384,49
"남구",233172,8227,10776,10298,10976,12173,14402,13032,17120,16665,19993,20933,21405,20160,14044,9185,6975,4164,1888,615,130,11,228937,6970,10568,10307,10509,12203,14118,12309,15781,16508,18900,20546,20387,20547,15340,9863,6934,4354,2022,619,134,18
"북구",268892,10120,12679,11878,13543,16051,14076,13834,19419,18761,22734,23453,25318,22791,15507,10444,8500,5552,2908,1065,231,28,272172,9404,12912,12181,12394,16099,14667,14228,18762,19074,22019,23764,24810,23982,17320,11359,8529,5975,3216,1196,250,31
"경주시",264314,7657,9549,9789,12440,18080,15771,13994,17098,17068,21888,22776,23640,21509,16074,12247,11159,8047,4021,1195,275,37,261778,7070,9459,9792,11274,17398,15142,13730,16006,16908,20885,22868,23330,22518,17182,13010,10933,8266,4344,1336,288,39
"김천시",139902,5138,5701,5327,6781,8222,7636,7240,9218,8828,10490,11287,12269,11270,8802,6659,6429,5090,2482,827,186,20,139145,4701,5645,5486,6352,7803,7447,7080,8646,8856,10142,11452,11943,11894,9460,7158,6066,5158,2714,936,182,24
"안동시",160344,5085,6055,6263,9023,10661,7785,7119,9254,10090,12239,12671,14107,13062,10382,8071,8238,5941,2986,1087,195,30,159412,4563,6060,6376,7967,10122,8283,7098,8540,10004,11943,12904,13218,13849,11137,8486,7933,6132,3347,1169,243,38
"구미시",420319,19769,23849,21815,25460,28766,30159,31753,38708,35143,37733,36123,32062,21785,13032,8267,7132,5180,2503,867,194,19,416603,17763,23880,21995,23253,27503,29812,30640,36487,35892,36605,36653,32160,24237,14463,9003,6972,5244,2893,923,199,26
"영주시",105235,2715,3832,4125,6087,6540,4417,3917,5314,6256,7843,8546,9703,9236,7709,5734,5862,4347,2090,756,186,20,103818,2396,3643,4118,5613,6206,4400,3774,4851,6061,7605,8581,9057,9743,8179,6138,5642,4473,2324,773,200,41
"영천시",100487,2893,2938,3020,3362,5443,5585,5098,5894,5665,7257,8340,9367,9187,7622,5972,5864,4290,2054,536,90,10,100353,2747,2928,3071,3278,5095,5403,5052,5479,5586,7124,8430,9140,9610,8034,6430,5670,4327,2242,609,88,10
"상주시",96641,2374,2991,3421,4512,5169,3899,3536,4450,4866,6627,7486,9326,9344,7404,6099,6331,5205,2507,871,206,17,95473,2220,2954,3387,4082,4945,3799,3354,4210,4750,6381,7400,8770,9850,7842,6478,5860,5262,2769,934,209,17
"문경시",68542,1765,2280,2446,3305,2825,2520,2579,3472,3846,4733,5365,6577,6785,5447,4427,4510,3394,1565,551,132,18,68212,1714,2272,2442,2782,2930,2535,2467,3176,3689,4744,5328,6243,7123,5727,4720,4326,3508,1718,613,139,16
"경산시",290088,10202,11648,10478,20493,30983,20690,17248,20478,19566,23059,22557,22064,18651,13388,9980,8742,5934,2882,847,172,26,283733,9002,11644,10762,15935,28618,20771,16774,19192,19646,22535,22817,21846,19754,14484,10757,8536,6256,3202,983,196,23
"군위군",22206,349,375,436,517,741,866,832,837,902,1193,1748,2338,2527,2165,1857,1985,1581,731,192,28,6,22096,299,373,435,475,702,818,754,745,899,1164,1651,2308,2680,2329,1929,1903,1542,827,223,35,5
"의성군",49477,1050,898,1050,1042,1357,1712,1638,1764,1928,2589,3623,5015,5712,5041,4056,4687,3827,1813,559,104,12,49243,1013,873,1001,1028,1290,1629,1548,1714,1847,2516,3459,4804,5927,5316,4301,4436,3764,2037,612,115,13
"청송군",23958,494,550,546,599,719,844,829,972,997,1397,2009,2569,2714,2294,1884,2062,1554,670,218,31,6,23761,422,541,544,519,705,825,787,899,946,1323,1956,2517,2843,2415,1957,1966,1554,768,234,31,9
"영양군",16146,387,407,436,607,425,543,504,622,688,1050,1253,1696,1677,1384,1238,1481,1062,480,163,36,7,15743,337,387,437,374,404,528,503,541,685,961,1275,1587,1765,1518,1234,1390,1079,516,178,38,6
"영덕군",35672,884,951,949,931,1049,1451,1308,1733,1720,2325,2676,3362,3551,3132,2703,3179,2338,1022,345,58,5,34893,783,868,941,848,1005,1328,1205,1557,1686,2148,2652,3194,3688,3305,2758,2993,2375,1128,335,88,8
"청도군",41054,681,838,988,1257,1466,1734,1463,1796,1828,2485,3004,4202,4585,4150,3097,3096,2559,1335,404,80,6,41378,645,831,998,1493,1388,1639,1467,1648,1804,2432,3029,4014,4788,4368,3454,2886,2553,1416,434,86,5
"고령군",32191,744,870,962,1016,1439,1622,1578,1768,1771,2390,2604,3214,3003,2566,1977,1991,1632,790,216,38,X,31419,592,798,947,962,1429,1478,1425,1603,1675,2287,2554,3078,3168,2680,2101,1859,1630,878,223,49,X
"성주군",41314,995,936,958,1022,1625,2305,1955,2001,2055,2629,3495,4534,4291,3616,2746,2558,2050,1111,351,74,7,41574,916,915,960,1069,1555,2139,1885,1880,2065,2521,3381,4482,4613,3859,3075,2449,2077,1221,423,81,8
"칠곡군",118517,4760,5891,5630,5806,6539,7447,8378,10282,9962,10886,9862,8996,7126,4910,3791,3575,2739,1366,451,103,17,115756,3943,5694,5600,5534,6456,6607,7257,9251,9843,10698,10149,9114,7786,5351,4001,3489,2829,1542,492,105,15
"예천군",53020,2135,2435,2177,1824,1735,1981,2387,3281,3348,3348,3549,4360,4579,3933,3150,3640,3140,1432,474,92,20,53718,2025,2541,2238,1789,1782,2033,2392,3112,3488,3402,3617,4189,4801,4205,3357,3386,3071,1664,513,101,12
"봉화군",30308,708,795,819,934,823,945,895,1236,1372,1812,2487,3316,3362,2713,2217,2494,1968,969,357,75,11,29945,602,762,816,864,816,882,862,1096,1291,1774,2374,3154,3549,2971,2304,2291,1999,1066,376,86,10
"울진군",47651,1398,1607,1679,1951,1684,2378,2415,2802,2939,3561,3819,4544,4139,3124,2729,2841,2349,1184,413,87,8,47151,1302,1590,1655,1763,1709,2360,2343,2544,2862,3418,3818,4373,4439,3310,2771,2750,2332,1238,463,98,13
"울릉군",8704,203,267,235,162,281,491,422,577,587,728,874,927,908,659,528,392,274,139,41,9,X,8444,175,234,226,165,273,454,392,535,538,698,806,887,925,696,528,423,284,146,46,10,X
"경상남도",3347209,125576,160353,154990,167002,192416,196129,194809,257405,250743,291703,289172,286323,248003,169077,125887,108310,76533,38103,12181,2272,222,3333056,112320,158251,157784,155935,188811,194483,187590,239226,253786,282901,293790,280683,262593,186541,134159,106834,79630,41492,13406,2551,290
"읍부",509697,22516,28141,26082,27060,27364,27818,29695,41358,40233,44569,42336,40586,34997,23944,17966,15620,11305,5794,1920,356,37,506242,19877,27572,26505,25198,27346,27358,28436,37871,40623,43376,43381,40023,37135,26169,19180,15244,11911,6352,2232,405,48
"면부",700689,21179,24972,22416,23017,27923,34168,36516,45707,41105,47068,54125,64723,65676,50676,41684,42149,33354,17585,5514,1040,92,697601,18687,24785,23285,21754,26502,32557,34428,42446,41860,45726,54457,62663,69185,55210,43717,40365,33945,18754,6006,1145,124
"동부",2136823,81881,107240,106492,116925,137129,134143,128598,170340,169405,200066,192711,181014,147330,94457,66237,50541,31874,14724,4747,876,93,2129213,73756,105894,107994,108983,134963,134568,124726,158909,171303,193799,195952,177997,156273,105162,71262,51225,33774,16386,5168,1001,118
"진주시",354166,12820,16702,16592,20596,28020,22302,19777,24681,25193,29923,29130,28701,24817,17331,13454,11293,7589,3719,1248,252,26,352403,11717,16599,16967,18501,26783,22795,19737,23262,25379,28787,29871,27860,26036,18852,14294,11201,8015,4070,1330,314,33
"통영시",129931,4215,6671,6407,5628,5756,6131,6893,10430,10376,11262,10713,11610,10821,7726,5850,4671,2885,1361,447,73,5,127984,3490,6267,6591,5436,5661,5802,6359,9290,10436,11047,10917,10978,11388,8419,6094,4734,3053,1467,462,86,7
"사천시",111110,3761,5146,5056,4612,4939,5994,5835,8228,8452,9487,8927,9124,8587,6500,5489,4809,3598,1843,598,116,9,111184,3366,4939,5218,4531,4689,5749,5755,7539,8499,9467,9187,8950,8996,7131,5727,4840,3759,2028,665,132,17
"김해시",549331,22973,29493,29725,30560,35885,35810,34539,46033,46556,54810,50741,43174,32002,19693,13744,11227,7339,3620,1174,206,27,552427,20861,29193,30015,29385,36143,36002,34350,43357,46860,53619,52383,43950,34915,21871,14830,11280,7801,4026,1334,227,25
"밀양시",103402,2629,3206,3596,4170,5322,5168,4496,5589,5761,7129,8448,10161,10748,8197,6171,5599,4244,2050,591,118,9,103228,2417,3141,3608,3990,5089,5160,4350,5315,5729,6979,8321,9753,11170,8956,6561,5500,4209,2213,629,122,16
"거제시",251226,13030,16483,13855,12714,11590,13050,18148,26586,23542,24736,20705,17735,14979,8756,5768,4420,2961,1542,511,106,9,246965,11044,16297,14400,11957,11624,12209,15761,24298,24173,24288,21434,17663,16025,9880,6195,4427,2969,1643,550,115,13
"양산시",347221,16873,19314,16515,17209,18767,21132,22617,31485,28879,30654,29383,27584,23062,15275,10748,8859,5442,2422,819,167,15,351206,15272,19524,17130,16513,19300,21599,22091,29360,29850,30491,30271,27538,24594,16993,11836,8980,5960,2826,883,171,24
"창원시",1036862,38710,48870,47413,52454,63555,67092,64059,81522,77937,91460,93877,93999,78139,50332,34246,25641,16572,8001,2502,435,46,1029389,35002,48589,48038,47937,61409,66399,61887,76084,79357,87618,94050,91535,82607,56336,36879,25876,17553,8842,2824,510,57
"의창구",256001,9828,11519,10554,12888,17713,18155,16146,20047,18035,22360,25175,24558,18817,11417,7148,5392,3650,1888,602,95,14,262203,9557,12038,11222,11698,17364,18748,16561,19764,19285,21571,25587,24873,20792,12975,7869,5421,3901,2134,709,118,16
"성산구",219951,8019,9975,10866,12340,14416,17599,16437,16827,16551,21842,23011,21956,13893,6919,3873,2566,1759,821,237,38,6,213607,6992,9736,10669,11327,14182,16971,15189,15564,16278,19897,22347,21348,15430,7977,4271,2521,1762,873,225,45,X
"마산합포구",177579,5917,7282,6513,8383,11127,9790,9458,12942,12006,13367,14187,15616,16203,11685,8779,6885,4376,2222,698,132,11,172632,5014,7328,6575,7073,9413,9341,8727,11764,12143,12805,14048,14771,16297,12818,9387,7027,4702,2400,825,161,13
"마산회원구",192446,5808,8369,8821,9858,11661,11052,9850,13549,14187,16678,17383,17739,16334,11606,8132,5855,3490,1502,478,86,8,190389,5303,8126,8677,9025,11261,10924,9884,12442,14106,15970,17333,17037,16719,12820,8707,5963,3722,1724,535,96,15
"진해구",190885,9138,11725,10659,8985,8638,10496,12168,18157,17158,17213,14121,14130,12892,8705,6314,4943,3297,1568,487,84,7,190558,8136,11361,10895,8814,9189,10415,11526,16550,17545,17375,14735,13506,13369,9746,6645,4944,3466,1711,530,90,10
"의령군",26040,522,626,666,833,942,1104,1032,1154,1196,1627,2011,2499,2682,2113,1812,2092,1811,965,288,60,5,25965,478,610,662,751,947,1079,998,1069,1156,1618,1973,2433,2801,2325,1923,1938,1790,1009,341,58,6
"함안군",66611,1903,2747,2958,2778,3068,3663,3594,4458,4652,5261,5301,5689,5749,4194,3199,3218,2450,1266,405,55,X,65279,1569,2567,2913,2799,2895,3358,3317,3954,4531,5083,5313,5559,5937,4549,3481,3049,2527,1370,433,70,5
"창녕군",62370,1692,1939,1828,2471,2648,3133,3045,3560,3275,4070,4832,6006,6235,4672,3844,3939,3076,1572,462,64,7,61302,1459,1845,1850,2180,2476,2965,2887,3174,3327,3865,4787,5713,6503,5069,4071,3749,3092,1699,514,68,9
"고성군",50887,1081,1799,1825,2409,1860,2023,2055,2874,2835,3721,4028,4757,4779,3957,3392,3138,2484,1363,425,79,X,50016,887,1703,1847,2167,1833,1939,1858,2572,2775,3459,4145,4546,4976,4216,3481,3046,2532,1454,492,81,7
"남해군",42169,657,977,1199,1990,1668,1527,1334,1624,1826,2756,3144,4133,4139,3475,3359,3330,2746,1631,541,107,6,41587,588,922,1303,1696,1650,1504,1257,1506,1793,2687,3151,3894,4257,3721,3396,3110,2792,1678,557,119,6
"하동군",42583,909,1131,1362,1278,1515,1624,1386,1654,2037,3019,3640,4453,4383,3496,3029,3125,2586,1371,490,81,14,41772,780,1048,1315,1198,1457,1479,1341,1466,1855,2804,3682,4188,4607,3768,3141,2979,2606,1419,530,96,13
"산청군",33579,717,802,990,1151,1045,1221,1137,1357,1378,2151,2846,3440,3510,2857,2438,2698,2230,1151,381,74,5,33500,582,749,976,1226,1054,1204,1052,1226,1380,1984,2836,3299,3704,3158,2553,2532,2238,1239,412,86,10
"함양군",37384,796,1114,1344,1436,1326,1321,1227,1599,1826,2671,3175,3618,3714,2860,2599,2845,2324,1141,359,80,9,37114,715,1062,1358,1310,1299,1354,1131,1529,1713,2525,3182,3505,3863,3111,2679,2680,2428,1180,388,90,12
"거창군",59888,1584,2365,2525,3465,3057,2403,2309,2988,3272,4382,4972,5338,5245,3953,3428,3555,2967,1479,493,93,15,59595,1453,2270,2516,3206,3098,2442,2243,2756,3253,4173,4996,5229,5490,4273,3557,3341,3041,1576,559,107,16
"합천군",42449,704,968,1134,1248,1453,1431,1326,1583,1750,2584,3299,4302,4412,3690,3317,3851,3229,1606,447,106,9,42140,640,926,1077,1152,1404,1444,1216,1469,1720,2407,3291,4090,4724,3913,3461,3572,3265,1753,503,99,14
"제주특별자치도",665048,27919,34975,33921,35120,39681,42615,38640,52071,51564,60650,55216,51721,43485,28149,24055,19572,14187,8012,2416,958,121,670858,25968,35270,34738,33279,39918,43494,38651,49911,52624,59453,57221,51676,45675,31279,24756,19766,14699,8548,2871,907,154
"읍부",151015,5240,7013,6642,6475,7687,8793,8027,11018,11349,13071,12581,12601,11066,7441,6913,6153,4862,2884,822,332,45,153767,4959,7446,6923,6445,7472,8697,8049,10699,11739,13139,13017,12694,11755,8358,6960,6032,5017,3013,983,310,60
"면부",35474,1014,1360,1230,1202,1806,2160,1798,2295,2540,3034,3060,3084,2944,2061,1848,1695,1346,713,192,82,10,35539,949,1394,1333,1105,1669,1984,1732,2213,2624,2921,3179,3179,3088,2199,1910,1626,1344,775,226,77,12
"동부",478559,21665,26602,26049,27443,30188,31662,28815,38758,37675,44545,39575,36036,29475,18647,15294,11724,7979,4415,1402,544,66,481552,20060,26430,26482,25729,30777,32813,28870,36999,38261,43393,41025,35803,30832,20722,15886,12108,8338,4760,1662,520,82
"제주시",487688,21039,26422,25507,27168,31017,32281,29164,39036,38216,44823,40413,36965,30467,19206,15969,12852,9333,5363,1688,684,75,492306,19587,26546,25952,25636,31396,33467,29299,37464,39014,43959,41915,37014,31894,21497,16540,13011,9712,5637,2032,635,99
"서귀포시",177360,6880,8553,8414,7952,8664,10334,9476,13035,13348,15827,14803,14756,13018,8943,8086,6720,4854,2649,728,274,46,178552,6381,8724,8786,7643,8522,10027,9352,12447,13610,15494,15306,14662,13781,9782,8216,6755,4987,2911,839,272,55
